,Unnamed: 0,tweet_id,retweeter_id,retweeter_location
49005,49005,1455580495610146820,1260292359239036928,Taiwan
49006,49006,1455580495610146820,3255564637,None
49008,49008,1455580495610146820,288433855,United States
49009,49009,1455580495610146820,238354432,None
49011,49011,1455580495610146820,3037084724,United States
49012,49012,1455580495610146820,825103515257339907,United States
49014,49014,1455580495610146820,435992915,Brazil
49015,49015,1455580495610146820,1421140305437286402,United States
49016,49016,1455580495610146820,3158893856,United States
49017,49017,1455580495610146820,999765192824238086,United States
49018,49018,1455580495610146820,3316470846,United States
49021,49021,1455580495610146820,27983732,United States
49022,49022,1455580495610146820,1114103081359298560,None
49023,49023,1455580495610146820,73701102,United States
49024,49024,1455580495610146820,874053023093460993,United States
49027,49027,1455580495610146820,1628601966,None
49030,49030,1455580495610146820,386194881,United Kingdom
49031,49031,1455580495610146820,3021596782,Pakistan
49032,49032,1455580495610146820,110886990,United States
49034,49034,1455580495610146820,22529332,United States
49035,49035,1455580495610146820,1299221859112824832,None
49040,49040,1455580495610146820,2582439872,Australia
49041,49041,1455580495610146820,321131979,United States
49043,49043,1455580495610146820,33961977,United States
49045,49045,1455564814604931076,1320156317206614016,None
49047,49047,1455564814604931076,1351361809261932544,None
49052,49052,1455564814604931076,1007419312217448448,United States
49053,49053,1455564814604931076,1201928145915527170,Philippines
49054,49054,1455564814604931076,806003080135221248,United States
49055,49055,1455564814604931076,1260292359239036928,Taiwan
49056,49056,1455564814604931076,1401959246594383886,United States
49057,49057,1455564814604931076,36729358,United States
49058,49058,1455564814604931076,825103515257339907,United States
49059,49059,1455564814604931076,27644378,None
49060,49060,1455564814604931076,1421140305437286402,United States
49062,49062,1455564814604931076,27973524,United States
49065,49065,1455564814604931076,7586362,United States
49067,49067,1455564814604931076,1252368242879823879,United States
49068,49068,1455564814604931076,770780019983474688,United States
49070,49070,1455564814604931076,791762022,United States
49072,49072,1455564814604931076,14335880,United States
49073,49073,1455564814604931076,46892002,United States
49074,49074,1455564814604931076,2923534360,United States
49077,49077,1455564814604931076,1392739178786480129,United States
49078,49078,1455564814604931076,554159547,France
49080,49080,1455564814604931076,1345839070417743875,United Kingdom
49083,49083,1455564814604931076,607364129,United States
49084,49084,1455564814604931076,1450893501005238275,None
49085,49085,1455564814604931076,2186827189,United States
49088,49088,1455327817911001092,1320156317206614016,None
49090,49090,1455327817911001092,1351361809261932544,None
49095,49095,1455327817911001092,22357075,United States
49096,49096,1455327817911001092,565789565,None
49097,49097,1455327817911001092,1156237250025463808,None
49099,49099,1455327817911001092,825103515257339907,United States
49102,49102,1455327817911001092,858296349074235392,United States
49106,49106,1455327817911001092,756560876778430464,Canada
49114,49114,1455327817911001092,4149004933,United States
49115,49115,1455327817911001092,554159547,France
49116,49116,1455327817911001092,36332025,Japan
49117,49117,1455327817911001092,2322901370,Japan
49119,49119,1455327817911001092,806003080135221248,United States
49120,49120,1455327817911001092,253990687,None
49121,49121,1455327817911001092,370663988,Nigeria
49123,49123,1455327817911001092,907972279027593216,South Africa
49124,49124,1455327817911001092,1369955845094608902,Indonesia
49127,49127,1455327817911001092,4073207717,None
49128,49128,1455327817911001092,778841755,United States
49129,49129,1455327817911001092,2293552987,Chile
49130,49130,1455327817911001092,3316571907,None
49131,49131,1455327817911001092,1450966556972879879,United States
49132,49132,1455327817911001092,2582439872,Australia
49133,49133,1455327817911001092,1685835163,India
49134,49134,1455327817911001092,1050516498622701568,Brazil
49138,49138,1455327817911001092,46401192,Canada
49144,49144,1455327817911001092,211194390,Ecuador
49145,49145,1455327817911001092,954962954796978176,Thailand
49147,49147,1455327817911001092,379255432,United States
49149,49149,1455327817911001092,1389935587151388677,None
49150,49150,1455327817911001092,2186827189,United States
49153,49153,1455327817911001092,1226492046460014593,Canada
49154,49154,1455327817911001092,702963029521076224,None
49155,49155,1455327817911001092,1260292359239036928,Taiwan
49156,49156,1455327817911001092,716362186247917568,United States
49158,49158,1455327817911001092,919231967077511168,United States
49159,49159,1455327817911001092,607364129,United States
49162,49162,1455308001972080642,1320156317206614016,None
49163,49163,1455308001972080642,1351361809261932544,None
49165,49165,1455308001972080642,42181852,United States
49166,49166,1455308001972080642,825103515257339907,United States
49169,49169,1455308001972080642,4852429895,United States
49170,49170,1455308001972080642,2247752982,Cameroon
49171,49171,1455308001972080642,3316571907,None
49173,49173,1455308001972080642,1194967326229069825,United States
49175,49175,1455308001972080642,4570684816,Canada
49178,49178,1455308001972080642,919231967077511168,United States
49181,49181,1455308001972080642,4149004933,United States
49183,49183,1455308001972080642,554159547,France
49184,49184,1455308001972080642,806003080135221248,United States
49185,49185,1455308001972080642,778841755,United States
49186,49186,1455308001972080642,1369955845094608902,Indonesia
49189,49189,1455308001972080642,1228305989658533888,None
49191,49191,1455308001972080642,953279038138781696,Kenya
49192,49192,1455308001972080642,215089454,United States
49195,49195,1455308001972080642,36332025,Japan
49196,49196,1455308001972080642,3176780884,United Kingdom
49197,49197,1455308001972080642,2186827189,United States
49200,49200,1455308001972080642,2322901370,Japan
49201,49201,1455308001972080642,37083922,None
49202,49202,1455308001972080642,878180031813570561,Philippines
49203,49203,1455308001972080642,845731784881004545,None
49204,49204,1455308001972080642,1161900226111655936,United States
49205,49205,1455308001972080642,26947037,None
49206,49206,1455308001972080642,2550071453,None
49207,49207,1455308001972080642,932012561209311232,United States
49208,49208,1455308001972080642,1239970512,None
49210,49210,1455308001972080642,1260292359239036928,Taiwan
49212,49212,1455308001972080642,1226492046460014593,Canada
49213,49213,1455308001972080642,607364129,United States
49215,49215,1455308001972080642,20280591,United Kingdom
49225,49225,1455260132699369472,1320156317206614016,None
49226,49226,1455260132699369472,1351361809261932544,None
49227,49227,1455260132699369472,20403317,United States
49228,49228,1455260132699369472,45379109,Saint Lucia
49231,49231,1455260132699369472,1401959246594383886,United States
49232,49232,1455260132699369472,1301287239792635912,None
49233,49233,1455260132699369472,825103515257339907,United States
49235,49235,1455260132699369472,180915899,Mali
49237,49237,1455260132699369472,1194967326229069825,United States
49240,49240,1455260132699369472,554159547,France
49241,49241,1455260132699369472,806003080135221248,United States
49242,49242,1455260132699369472,1435565397906952192,Kenya
49244,49244,1455260132699369472,307379706,None
49245,49245,1455260132699369472,2582439872,Australia
49249,49249,1455260132699369472,36332025,Japan
49251,49251,1455260132699369472,1288516933625815043,Colombia
49252,49252,1455260132699369472,2322901370,Japan
49253,49253,1455260132699369472,1260292359239036928,Taiwan
49256,49256,1455260132699369472,1421140305437286402,United States
49257,49257,1455260132699369472,242168670,United States
49260,49260,1455260132699369472,1226492046460014593,Canada
49263,49263,1455260132699369472,607364129,United States
49264,49264,1455260132699369472,1025835130571698176,Ghana
49267,49267,1455260132699369472,3096450873,Uganda
49268,49268,1455260132699369472,357776627,None
49269,49269,1455260132699369472,756560876778430464,Canada
49271,49271,1455260132699369472,2589940441,None
49273,49273,1455260132699369472,331297112,Cameroon
49274,49274,1455260132699369472,1450893501005238275,None
49275,49275,1455260132699369472,35981452,Ecuador
49276,49276,1455260132699369472,1072775818361954304,South Africa
49277,49277,1455260132699369472,845731784881004545,None
49278,49278,1455260132699369472,169817895,None
49279,49279,1455260132699369472,110251013,United States
49281,49281,1455260132699369472,19987274,United States
49282,49282,1455260132699369472,410863027,United States
49283,49283,1455260132699369472,1551855708,None
49284,49284,1455260132699369472,636213126,Kenya
49285,49285,1455260132699369472,716362186247917568,United States
49288,49288,1455260132699369472,1455223210123964416,United States
49290,49290,1455226835868925955,1320156317206614016,None
49291,49291,1455226835868925955,1351361809261932544,None
49293,49293,1455226835868925955,808168125816590336,None
49294,49294,1455226835868925955,701840547196096512,None
49295,49295,1455226835868925955,59225619,Japan
49296,49296,1455226835868925955,1401959246594383886,United States
49297,49297,1455226835868925955,825103515257339907,United States
49299,49299,1455226835868925955,1067269292,United States
49302,49302,1455226835868925955,806003080135221248,United States
49303,49303,1455226835868925955,1435565397906952192,Kenya
49304,49304,1455226835868925955,4006378377,United States
49310,49310,1455226835868925955,36332025,Japan
49312,49312,1455226835868925955,2322901370,Japan
49313,49313,1455226835868925955,2923534360,United States
49314,49314,1455226835868925955,1260292359239036928,Taiwan
49315,49315,1455226835868925955,1421140305437286402,United States
49317,49317,1455226835868925955,1194967326229069825,United States
49318,49318,1455226835868925955,23856203,United States
49319,49319,1455226835868925955,41211999,United States
49320,49320,1455226835868925955,506740019,Australia
49321,49321,1455226835868925955,116008888,Spain
49322,49322,1455226835868925955,1025835130571698176,Ghana
49323,49323,1455226835868925955,756560876778430464,Canada
49325,49325,1455226835868925955,4149004933,United States
49326,49326,1455226835868925955,2582439872,Australia
49327,49327,1455226835868925955,925230836999380993,United States
49331,49331,1455226835868925955,4661630220,United States
49333,49333,1455226835868925955,1226492046460014593,Canada
49336,49336,1455226835868925955,554159547,France
49337,49337,1455226835868925955,3316571907,None
49338,49338,1455226835868925955,607364129,United States
49339,49339,1455226835868925955,794368149600600064,United States
49345,49345,1455226835868925955,898637113,United States
49346,49346,1455226835868925955,1235220159826034688,None
49347,49347,1455226835868925955,35165557,None
49348,49348,1455226835868925955,2658534224,United States
49351,49351,1454891251988197376,1455145581895106560,None
49352,49352,1454891251988197376,1320156317206614016,None
49353,49353,1454891251988197376,1351361809261932544,None
49355,49355,1454891251988197376,410568423,United States
49356,49356,1454891251988197376,24382223,United States
49357,49357,1454891251988197376,1324207350790590464,United States
49358,49358,1454891251988197376,15398780,United States
49359,49359,1454891251988197376,825103515257339907,United States
49361,49361,1454891251988197376,806003080135221248,United States
49363,49363,1454891251988197376,2671119625,None
49364,49364,1454891251988197376,1025835130571698176,Ghana
49366,49366,1454891251988197376,66747783,Australia
49367,49367,1454891251988197376,898637113,United States
49368,49368,1454891251988197376,1328420837683310598,None
49371,49371,1454891251988197376,42107287,United States
49373,49373,1454891251988197376,1573901228,Mexico
49375,49375,1454891251988197376,1194967326229069825,United States
49376,49376,1454891251988197376,554159547,France
49377,49377,1454891251988197376,207586504,Mexico
49378,49378,1454891251988197376,1131383544838647810,None
49379,49379,1454891251988197376,4149004933,United States
49381,49381,1454891251988197376,892549191494324225,United States
49385,49385,1454891251988197376,1388656794,United States
49387,49387,1454891251988197376,778841755,United States
49389,49389,1454891251988197376,1876014860,None
49390,49390,1454891251988197376,1298171684244119552,None
49392,49392,1454891251988197376,36332025,Japan
49395,49395,1454891251988197376,2889722859,None
49396,49396,1454891251988197376,1900953302,United States
49397,49397,1454891251988197376,2322901370,Japan
49398,49398,1454891251988197376,1260292359239036928,Taiwan
49399,49399,1454891251988197376,42181852,United States
49400,49400,1454891251988197376,257278969,United States
49401,49401,1454891251988197376,2923534360,United States
49405,49405,1454891251988197376,1421140305437286402,United States
49407,49407,1454891251988197376,1226492046460014593,Canada
49409,49409,1454891251988197376,2186827189,United States
49411,49411,1454891251988197376,166835763,Uruguay
49414,49414,1454891251988197376,15274836,United States
49415,49415,1454891251988197376,127881612,None
49418,49418,1454891251988197376,607364129,United States
49420,49420,1454891251988197376,2225607229,United States
49421,49421,1454891251988197376,820879792660762624,United States
49422,49422,1454891251988197376,3316571907,None
49424,49424,1454891251988197376,354511372,India
49425,49425,1454891251988197376,845731784881004545,None
49427,49427,1454891251988197376,130142271,None
49433,49433,1454891251988197376,4661630220,United States
49436,49436,1454891251988197376,1450893501005238275,None
49437,49437,1454221448621395968,1363264211728494597,Australia
49440,49440,1454221448621395968,1460119375894261777,United States
49441,49441,1454221448621395968,2877473539,None
49446,49446,1454221448621395968,1320156317206614016,None
49449,49449,1454221448621395968,2490303859,None
49450,49450,1454221448621395968,176663444,None
49452,49452,1454221448621395968,810235881172783105,United States
49454,49454,1454221448621395968,1395621411671068674,Nepal
49455,49455,1454221448621395968,149866367,France
49456,49456,1454221448621395968,273568009,Cameroon
49457,49457,1454221448621395968,1356928967257640960,India
49458,49458,1454221448621395968,545340929,None
49459,49459,1454221448621395968,1254994934580555777,None
49462,49462,1454221448621395968,137553241,Philippines
49463,49463,1454221448621395968,825103515257339907,United States
49464,49464,1454221448621395968,1207607769299345408,South Africa
49465,49465,1454221448621395968,631546705,Cameroon
49466,49466,1454221448621395968,361781108,Ghana
49467,49467,1454221448621395968,441708348,Colombia
49471,49471,1454221448621395968,1032222419782717440,United States
49475,49475,1454221448621395968,1124340567268151297,United States
49476,49476,1454221448621395968,26049841,None
49477,49477,1454221448621395968,1177290860796481536,South Africa
49478,49478,1454221448621395968,944045189294780417,Cameroon
49480,49480,1454221448621395968,898637113,United States
49482,49482,1454221448621395968,3472452916,Germany
49483,49483,1454221448621395968,124092137,Australia
49484,49484,1454221448621395968,1120122492,United States
49485,49485,1454221448621395968,376845995,United Kingdom
49486,49486,1454221448621395968,1304779812859514881,None
49490,49490,1454221448621395968,378001507,None
49492,49492,1454221448621395968,244433579,None
49495,49495,1454221448621395968,33991001,None
49496,49496,1454221448621395968,1331331471102111748,United States
49497,49497,1454221448621395968,2405600349,Germany
49498,49498,1454221448621395968,819711551192055809,None
49504,49504,1454221448621395968,1069136118237487104,United States
49505,49505,1454221448621395968,524080547,Indonesia
49507,49507,1454221448621395968,941715177350881280,None
49509,49509,1454221448621395968,1185160105194639360,United States
49510,49510,1454221448621395968,735457595545243648,United Kingdom
49511,49511,1454182705768267778,1320156317206614016,None
49512,49512,1454182705768267778,149866367,France
49513,49513,1454182705768267778,825103515257339907,United States
49515,49515,1454182705768267778,1084130886893948928,None
49516,49516,1454182705768267778,183028385,None
49517,49517,1454182705768267778,845731784881004545,None
49520,49520,1454182705768267778,2889722859,None
49522,49522,1454182705768267778,42181852,United States
49523,49523,1454182705768267778,1025835130571698176,Ghana
49524,49524,1454182705768267778,885434610,United States
49526,49526,1454182705768267778,3037084724,United States
49531,49531,1454182705768267778,1194967326229069825,United States
49535,49535,1454182705768267778,1278510700705374208,India
49536,49536,1454182705768267778,811619500093276162,None
49540,49540,1454182705768267778,3708865336,France
49541,49541,1454182705768267778,554159547,France
49543,49543,1454182705768267778,1276777494,South Africa
49544,49544,1454182705768267778,1266129011605897216,None
49545,49545,1454182705768267778,1115503597423398912,None
49546,49546,1454182705768267778,458204427,None
49548,49548,1454182705768267778,911477474,United States
49549,49549,1454182705768267778,164735135,United States
49550,49550,1454182705768267778,2504624659,Australia
49551,49551,1454182705768267778,36332025,Japan
49552,49552,1454182705768267778,1035123749035692032,Ghana
49553,49553,1454182705768267778,2322901370,Japan
49554,49554,1454182705768267778,991498920101662720,United States
49560,49560,1454182705768267778,1260292359239036928,Taiwan
49565,49565,1454182705768267778,1421140305437286402,United States
49566,49566,1454182705768267778,27655378,Mauritius
49567,49567,1454182705768267778,1337433488568496129,Brazil
49568,49568,1454182705768267778,537694398,United States
49569,49569,1454182705768267778,17461147,Saudi Arabia
49572,49572,1454182705768267778,779175673264902144,Canada
49574,49574,1454182705768267778,127096569,None
49576,49576,1454182705768267778,769738258989260801,United States
49578,49578,1454182705768267778,1450893501005238275,None
49579,49579,1454182705768267778,1158103527849451520,Kenya
49580,49580,1454182705768267778,326015108,None
49581,49581,1454182705768267778,1226492046460014593,Canada
49584,49584,1454182705768267778,62477826,None
49585,49585,1454182705768267778,806003080135221248,United States
49586,49586,1454182705768267778,607364129,United States
49587,49587,1454182705768267778,259102385,None
49591,49591,1454182705768267778,1340979156,None
49593,49593,1454182705768267778,195189051,Peru
49596,49596,1454158549940985856,1320156317206614016,None
49597,49597,1454158549940985856,115126320,United States
49598,49598,1454158549940985856,149866367,France
49599,49599,1454158549940985856,825103515257339907,United States
49601,49601,1454158549940985856,1356184312174026754,France
49602,49602,1454158549940985856,845731784881004545,None
49603,49603,1454158549940985856,23728989,United States
49604,49604,1454158549940985856,1150376818840502272,United States
49608,49608,1454158549940985856,1308705120541048834,Thailand
49609,49609,1454158549940985856,1005342808918511616,Thailand
49611,49611,1454158549940985856,1025835130571698176,Ghana
49612,49612,1454158549940985856,129430155,None
49615,49615,1454158549940985856,69356275,United States
49617,49617,1454158549940985856,1408506238535495680,China
49618,49618,1454158549940985856,1226400216334524416,None
49619,49619,1454158549940985856,3264920857,United States
49623,49623,1454158549940985856,826956371497099265,Thailand
49624,49624,1454158549940985856,554159547,France
49626,49626,1454158549940985856,2504624659,Australia
49627,49627,1454158549940985856,36332025,Japan
49628,49628,1454158549940985856,2322901370,Japan
49632,49632,1454158549940985856,1260292359239036928,Taiwan
49633,49633,1454158549940985856,1421140305437286402,United States
49634,49634,1454158549940985856,519730793,United States
49635,49635,1454158549940985856,635136652,Mexico
49637,49637,1454158549940985856,1337433488568496129,Brazil
49638,49638,1454158549940985856,806003080135221248,United States
49642,49642,1454158549940985856,1599946382,None
49643,49643,1454158549940985856,960742338908876800,Panama
49644,49644,1454158549940985856,1185160105194639360,United States
49646,49646,1454158549940985856,60022528,None
49647,49647,1454158549940985856,1413766409197346816,None
49648,49648,1454158549940985856,3663244039,None
49651,49651,1454158549940985856,1226492046460014593,Canada
49655,49655,1454158549940985856,1278510700705374208,India
49656,49656,1454158549940985856,1312704816,Indonesia
49657,49657,1454158549940985856,774911408580460544,Portugal
49659,49659,1454158549940985856,1450893501005238275,None
49660,49660,1454158549940985856,1450966556972879879,United States
49661,49661,1454158549940985856,46512964,Canada
49662,49662,1454158549940985856,1213065342395699201,None
49663,49663,1454158549940985856,622870417,None
49664,49664,1454158549940985856,3316571907,None
49667,49667,1454158549940985856,607364129,United States
49668,49668,1454158549940985856,1345839070417743875,United Kingdom
49673,49673,1454158549940985856,4661630220,United States
49674,49674,1454151991282651137,1025835130571698176,Ghana
49675,49675,1454151991282651137,856894550320828416,India
49678,49678,1454151991282651137,1176762690460626944,None
49679,49679,1454151991282651137,1357587770970152960,None
49680,49680,1454151991282651137,704771555470012417,Iceland
49681,49681,1454151991282651137,149098574,Egypt
49682,49682,1454151991282651137,3443747713,United States
49683,49683,1454118089453289478,1320156317206614016,None
49684,49684,1454118089453289478,825103515257339907,United States
49686,49686,1454118089453289478,1443998853947138052,None
49692,49692,1454118089453289478,889140523650486274,Russia
49696,49696,1454118089453289478,159143980,Canada
49697,49697,1454118089453289478,4149004933,United States
49698,49698,1454118089453289478,183005154,United Kingdom
49699,49699,1454118089453289478,2504624659,Australia
49700,49700,1454118089453289478,834672494,United States
49701,49701,1454118089453289478,2570774007,None
49702,49702,1454118089453289478,1260292359239036928,Taiwan
49703,49703,1454118089453289478,78155771,United States
49704,49704,1454118089453289478,506740019,Australia
49708,49708,1454118089453289478,1278510700705374208,India
49711,49711,1454118089453289478,1213065342395699201,None
49713,49713,1454118089453289478,1276777494,South Africa
49714,49714,1454118089453289478,365321774,United States
49715,49715,1454118089453289478,25189332,United States
49716,49716,1454118089453289478,1281604758722146312,United States
49718,49718,1454118089453289478,509561504,Canada
49719,49719,1454118089453289478,1369955845094608902,Indonesia
49720,49720,1454118089453289478,2305376743,United Kingdom
49722,49722,1454118089453289478,14577821,None
49723,49723,1454118089453289478,806003080135221248,United States
49724,49724,1454118089453289478,44130065,United States
49725,49725,1454118089453289478,163992822,United Kingdom
49729,49729,1454118089453289478,2854866721,None
49730,49730,1454118089453289478,946646948471226368,None
49732,49732,1454118089453289478,945923431442214917,Italy
49733,49733,1454118089453289478,945351277256560645,None
49734,49734,1454118089453289478,19563453,United States
49735,49735,1454118089453289478,23856203,United States
49736,49736,1454118089453289478,1375845435420540930,Philippines
49737,49737,1454118089453289478,1283174348141088768,United States
49738,49738,1454118089453289478,1318273514487635973,United States
49739,49739,1454118089453289478,768001130,United States
49740,49740,1454118089453289478,554159547,France
49741,49741,1454118089453289478,3708865336,France
49742,49742,1454118089453289478,757053596,United States
49743,49743,1454118089453289478,2822204521,United States
49744,49744,1454118089453289478,3316571907,None
49745,49745,1454118089453289478,714289404676714501,Argentina
49747,49747,1454118089453289478,4661630220,United States
49748,49748,1454118089453289478,3245577311,None
49750,49750,1454118089453289478,607364129,United States
49751,49751,1454118089453289478,249650617,United States
49752,49752,1454118089453289478,1226492046460014593,Canada
49753,49753,1454118089453289478,51335558,United States
49756,49756,1454118089453289478,1017073048321748998,United States
49758,49758,1454118089453289478,845731784881004545,None
49760,49760,1454118089453289478,1204403780462284801,United States
49762,49762,1453905361925070851,1320156317206614016,None
49763,49763,1453905361925070851,702689001313058817,Colombia
49766,49766,1453905361925070851,825103515257339907,United States
49767,49767,1453905361925070851,1233610157260713984,None
49771,49771,1453905361925070851,1257372213369602050,None
49773,49773,1453905361925070851,994358316406005760,United States
49779,49779,1453905361925070851,1290962190,United Kingdom
49780,49780,1453905361925070851,2504624659,Australia
49782,49782,1453905361925070851,1876014860,None
49784,49784,1453905361925070851,78155771,United States
49785,49785,1453905361925070851,471163867,United States
49786,49786,1453905361925070851,1304999845036515328,Canada
49788,49788,1453905361925070851,135034059,None
49789,49789,1453905361925070851,261898906,Canada
49790,49790,1453905361925070851,1326456543953494016,United States
49792,49792,1453905361925070851,326996151,Nigeria
49793,49793,1453905361925070851,1404848599414890500,Canada
49796,49796,1453905361925070851,1292822846155239424,United States
49798,49798,1453905361925070851,1278510700705374208,India
49801,49801,1453905361925070851,42181852,United States
49802,49802,1453905361925070851,1176762690460626944,None
49803,49803,1453905361925070851,1220432997230501888,United States
49804,49804,1453905361925070851,778841755,United States
49805,49805,1453905361925070851,509561504,Canada
49811,49811,1453905361925070851,1442151318,Ghana
49813,49813,1453905361925070851,1314230681619161088,India
49818,49818,1453905361925070851,961441827818586112,United States
49821,49821,1453905361925070851,17051513,United States
49825,49825,1453905361925070851,3021596782,Pakistan
49826,49826,1453905361925070851,4149004933,United States
49827,49827,1453905361925070851,3708865336,France
49828,49828,1453905361925070851,2197953853,India
49829,49829,1453905361925070851,1003968038,Germany
49831,49831,1453905361925070851,1421140305437286402,United States
49833,49833,1453905361925070851,36332025,Japan
49835,49835,1453905361925070851,2322901370,Japan
49837,49837,1453905361925070851,919231967077511168,United States
49838,49838,1453905361925070851,703222487455105024,United States
49841,49841,1453905361925070851,27655378,Mauritius
49842,49842,1453905361925070851,1337433488568496129,Brazil
49844,49844,1453905361925070851,2305376743,United Kingdom
49845,49845,1453905361925070851,842401257696325632,None
49851,49851,1453883642237710342,1320156317206614016,None
49852,49852,1453883642237710342,825103515257339907,United States
49855,49855,1453883642237710342,2889722859,None
49861,49861,1453883642237710342,1876014860,None
49862,49862,1453883642237710342,761711631156011009,United States
49863,49863,1453883642237710342,78155771,United States
49866,49866,1453883642237710342,3316571907,None
49867,49867,1453883642237710342,13719342,United States
49868,49868,1453883642237710342,326996151,Nigeria
49870,49870,1453883642237710342,3176780884,United Kingdom
49871,49871,1453883642237710342,766076063038537730,Japan
49873,49873,1453883642237710342,1278510700705374208,India
49879,49879,1453883642237710342,1314230681619161088,India
49882,49882,1453883642237710342,232636264,United States
49884,49884,1453883642237710342,748130884029644800,None
49886,49886,1453883642237710342,3021596782,Pakistan
49887,49887,1453883642237710342,4149004933,United States
49889,49889,1453883642237710342,36332025,Japan
49890,49890,1453883642237710342,2322901370,Japan
49893,49893,1453883642237710342,77925338,None
49895,49895,1453883642237710342,1337433488568496129,Brazil
49897,49897,1453883642237710342,842401257696325632,None
49899,49899,1453883642237710342,34863025,None
49900,49900,1453883642237710342,519730793,United States
49901,49901,1453883642237710342,164764929,Brazil
49902,49902,1453883642237710342,458204427,None
49904,49904,1453883642237710342,1453410014761144325,New Zealand
49905,49905,1453883642237710342,3324705314,Turkey
49906,49906,1453883642237710342,1421140305437286402,United States
49907,49907,1453883642237710342,2582439872,Australia
49908,49908,1453883642237710342,52961833,None
49909,49909,1453883642237710342,42181852,United States
49912,49912,1453883642237710342,509561504,Canada
49920,49920,1453883642237710342,1363729606805655556,Japan
49921,49921,1453883642237710342,806003080135221248,United States
49922,49922,1453883642237710342,259102385,None
49923,49923,1453883642237710342,2843113073,None
49926,49926,1453883642237710342,1072525071187656705,None
49928,49928,1453883642237710342,1226492046460014593,Canada
49929,49929,1453883642237710342,1260292359239036928,Taiwan
49930,49930,1453883642237710342,1180489522364026880,Malaysia
49932,49932,1453883642237710342,1147833238913716225,Canada
49933,49933,1453883642237710342,742630313436680192,United States
49934,49934,1453860906379612161,1320156317206614016,None
49936,49936,1453860906379612161,825103515257339907,United States
49939,49939,1453860906379612161,937487936899104768,None
49940,49940,1453860906379612161,1317886695707009024,None
49944,49944,1453860906379612161,957063229846511616,United States
49946,49946,1453860906379612161,1327597112801054720,None
49947,49947,1453860906379612161,2970466277,None
49948,49948,1453860906379612161,878620006300495872,United States
49949,49949,1453860906379612161,73537202,United States
49950,49950,1453860906379612161,1650580801,United States
49951,49951,1453860906379612161,4924124728,None
49954,49954,1453860906379612161,1278510700705374208,India
49956,49956,1453860906379612161,890979949619929089,United Kingdom
49963,49963,1453860906379612161,3021596782,Pakistan
49964,49964,1453860906379612161,4149004933,United States
49965,49965,1453860906379612161,919231967077511168,United States
49968,49968,1453860906379612161,842401257696325632,None
49969,49969,1453860906379612161,2582439872,Australia
49970,49970,1453860906379612161,156706145,United States
49971,49971,1453860906379612161,183005154,United Kingdom
49973,49973,1453860906379612161,39588121,None
49975,49975,1453860906379612161,806003080135221248,United States
49976,49976,1453860906379612161,1201928145915527170,Philippines
49977,49977,1453860906379612161,415806825,Canada
49980,49980,1453860906379612161,65879591,None
49981,49981,1453860906379612161,181461591,Saint Lucia
49982,49982,1453860906379612161,607364129,United States
49983,49983,1453860906379612161,161349902,United States
49985,49985,1453860906379612161,1494742429,Japan
49986,49986,1453860906379612161,1364364775136890890,United States
49987,49987,1453860906379612161,365910885,India
49988,49988,1453860906379612161,36332025,Japan
49990,49990,1453860906379612161,1260292359239036928,Taiwan
49993,49993,1453860906379612161,867647467348791296,United Kingdom
49994,49994,1453860906379612161,18084843,United States
49995,49995,1453860906379612161,192839192,None
49996,49996,1453860906379612161,1389935587151388677,None
49997,49997,1453860906379612161,2322901370,Japan
49999,49999,1453860906379612161,171885597,Cameroon
50000,50000,1453860906379612161,27655378,Mauritius
50001,50001,1453860906379612161,1420058194341253123,None
50003,50003,1453860906379612161,777889631731843121,Canada
50004,50004,1453860906379612161,172029952,Greece
50005,50005,1453860906379612161,486209015,Canada
50006,50006,1453860906379612161,819711551192055809,None
50007,50007,1453860906379612161,23856203,United States
50008,50008,1453860906379612161,1037501786993684481,Canada
50009,50009,1453860906379612161,1045540352457879552,Mexico
50012,50012,1453860906379612161,1226492046460014593,Canada
50015,50015,1453860906379612161,242696283,Somalia
50018,50018,1453860906379612161,845731784881004545,None
50019,50019,1453843577138663428,1320156317206614016,None
50020,50020,1453843577138663428,825103515257339907,United States
50022,50022,1453843577138663428,42181852,United States
50023,50023,1453843577138663428,800469342127202304,United States
50025,50025,1453843577138663428,78155771,United States
50026,50026,1453843577138663428,556228849,Pakistan
50028,50028,1453843577138663428,509561504,Canada
50029,50029,1453843577138663428,988331244726431744,Ghana
50030,50030,1453843577138663428,1278510700705374208,India
50031,50031,1453843577138663428,336253417,United States
50032,50032,1453843577138663428,1194967326229069825,United States
50033,50033,1453843577138663428,1421140305437286402,United States
50038,50038,1453843577138663428,3021596782,Pakistan
50040,50040,1453843577138663428,834672494,United States
50041,50041,1453843577138663428,2582439872,Australia
50042,50042,1453843577138663428,2720419479,United States
50044,50044,1453843577138663428,806003080135221248,United States
50047,50047,1453843577138663428,181461591,Saint Lucia
50048,50048,1453843577138663428,36332025,Japan
50050,50050,1453843577138663428,2322901370,Japan
50051,50051,1453843577138663428,834511028641624066,United States
50052,50052,1453843577138663428,64520184,Canada
50053,50053,1453843577138663428,1881402330,United States
50054,50054,1453843577138663428,1373159010,United States
50055,50055,1453843577138663428,1260292359239036928,Taiwan
50056,50056,1453843577138663428,607364129,United States
50057,50057,1453843577138663428,919231967077511168,United States
50058,50058,1453843577138663428,2603988962,United Kingdom
50059,50059,1453843577138663428,27704362,Portugal
